tweets,followers,AverageTweets,WordCount,AvgWordLength,NumbersCount,PunctuationCount,NounCount,VerbCount,MisspellCount,SentimentScore,category_News & Politics,category_family,category_entertainment,category_technology,category_Finance & Education,category_Health,category_Sports & Fitness,category_fashion,category_gaming,category_food,category_Lifestyle,topics_LIVE,topics_#OneFamily,topics_#SavIND,topics_SOLD,topics_invasion,topics_#TATIPLAuction,topics_UNSOLD,topics_#NCT
"Cause of hard rocket landing confirmed as due to slower than expected throttle valve response. Also, heavy rocket booster reentry, landing burn &amp; landing payloads weren’t breathing oxygen.",78303839,8.841121495,28,5.892857143,0,6,12,4,0,-0.1027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayn Rand thinking tanks,78303839,8.841121495,4,5,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorry, date is tomorrow night at 8pm. Thanks Woz and gum a taste of tea.",78303839,8.841121495,15,3.866666667,0,3,7,1,1,0.3818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congratulations @HTKmart on first delivery of Model Y! Mr Steven Levy will do a show of hands at the end of the week.,78303839,8.841121495,23,4.130434783,0,3,6,1,0,0.636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apologies to Tesla customers for shifting delivery dates. It’s a crazy world out there!,78303839,8.841121495,14,5.285714286,0,2,5,2,0,-0.4003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"And, of course, you can't have hats, but camels have hearts.",78303839,8.841121495,11,4.545454545,0,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hashtags are an abomination,78303839,8.841121495,4,6,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Except for one thing. Climate change is real. We need action fast.,78303839,8.841121495,12,4.583333333,0,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Good thing about radar is that, unlike lidar (which is visible wavelength), it can see through rain, snow, fog and dust",78303839,8.841121495,21,4.714285714,0,6,8,1,1,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hope everyone has a happy New Year!,78303839,8.841121495,7,4.142857143,0,1,0,2,0,0.784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
And I don't care who knows it less,78303839,8.841121495,8,3.375,0,0,0,2,0,-0.3875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It will be named #NHTSAranch <@|endoftext|>,78303839,8.841121495,6,6.333333333,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<|startoftext|>Tesla priority is safety &amp; reliability, not quantity.",78303839,8.841121495,8,8.125,0,6,3,0,0,0.4215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop gendering memes. I said gendering …,78303839,8.841121495,7,4.857142857,0,1,1,4,2,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla *is* the owner,78303839,8.841121495,4,4.25,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
♥️ Tesla China Team ♥️,78303839,8.841121495,5,3.6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can be turned off in config/power settings. Makes Autopilot HW2+.,78303839,8.841121495,10,5.6,0,2,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rocketdyne will be designing, building &amp; testing extremely advanced flight vehicles that can handle the curvature &amp; travel long distances. They could even sense gravity, maneuverability &amp; navigate long distances.",78303839,8.841121495,30,6.5,0,10,9,6,0,0.3167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"And, of course, ice cream. It’s great.",78303839,8.841121495,7,4.571428571,0,4,3,1,0,0.6249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I think last night might have been the biggest Rorschach test ever,78303839,8.841121495,12,4.583333333,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Good question. Will we be able to reach 20,000 Model 3 within the next year or is it possible? I wrote a software guide that shows you how. Check it out.",78303839,8.841121495,31,3.967741935,1,4,4,4,0,0.4588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dune series by Herbert also brilliant. He advocates placing limits on machine intelligence.,78303839,8.841121495,13,6.076923077,0,2,4,2,0,0.7845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The body of work is awesome,78303839,8.841121495,6,3.666666667,0,0,2,0,0,0.6249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They say … humor is the ultimate source of shock,78303839,8.841121495,10,3.9,0,0,3,1,0,-0.128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It is 💨🚀,78303839,8.841121495,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It’s ducked!,78303839,8.841121495,2,5.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Detailed specs &amp; pricing will be provided, as well as test rides, at @SpaceX Hawthorne/Y Combinator LA later this week",78303839,8.841121495,20,5.15,0,5,5,1,2,0.2732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peace. Peace? That doesn’t make any sense. Why the fuck would they do that!?,78303839,8.841121495,14,4.5,0,5,4,2,0,0.6312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zip2,78303839,8.841121495,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
🔥,78303839,8.841121495,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Model Y production for Europe starts next week, but Falcon Heavy can land anywhere in the world",78303839,8.841121495,17,4.647058824,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starting Augmented reality,78303839,8.841121495,3,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waiting for everyone to reach their seats and get settled. Starting in 5 to 10.,78303839,8.841121495,15,4.333333333,1,2,1,4,0,0.0258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
And I don’t care who knows it fwd. We are symbiosis.,78303839,8.841121495,11,3.818181818,0,2,1,3,0,0.4939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The sheer size of Falcon Heavy is mind-blowing,78303839,8.841121495,8,4.875,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Looking forward to the Model 3 unveil on Thursday in Austin, Texas. The first three floors will have killer custom design spaces for SpaceX built in the studio + studio + studio + studio. Big explosion vibe there.",78303839,8.841121495,38,4.631578947,1,7,12,3,1,-0.6486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It’s awesome that SolarCity is doing great. We want to thank them for believing. This is a very important market.,78303839,8.841121495,20,4.7,0,3,1,5,1,0.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With the new 8-bit SIGN algorithm, #inexpensive, You get 8^8s",78303839,8.841121495,10,5.2,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why is there no Flat Earth movement?,78303839,8.841121495,7,4.285714286,0,1,1,0,0,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Working on Model 3 dual motor all-wheel drive &amp; performance versions. Driving feel is amazing. Aiming to release config late tonight.,78303839,8.841121495,21,5.571428571,1,5,8,4,1,0.5859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please put “invented car fart” on my gravestone. This is my only request.,78303839,8.841121495,13,4.692307692,0,2,4,2,0,0.1531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 meter or roughly 15 ft diameter. Wingspan raised to lockout 60 mph in supersonic test. Cost: extra $$$.,78303839,8.841121495,19,4.578947368,3,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancel Cancel CO2Rumors thread!,78303839,8.841121495,4,7,0,1,1,1,1,-0.5093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upgrades in progress - will be closer.,78303839,8.841121495,7,4.571428571,0,2,2,0,0,0.4215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"If you’ve worked on advanced wearables, phones or robots, you’ll be proud. With Engineered Touch, you can do just that.",78303839,8.841121495,20,5,0,5,3,2,1,0.6249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We didn't even have kids back then. Evil twin evils of a Dick &amp; a Bram Stoker symbiosis flourished.,78303839,8.841121495,19,4.473684211,0,4,3,2,0,-0.9081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
On the eve of 50th anniversary of Starship — Starship Unbound!,78303839,8.841121495,11,4.727272727,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"That gawking, begging heart of me just FT*er!",78303839,8.841121495,8,4.75,0,3,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicious”s Series A Axe Thrower is almost done prototyping the first hydraulic actuator,78303839,8.841121495,13,5.692307692,0,0,1,2,1,-0.1027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pushing start to ~5:45 to allow more people to arrive,78303839,8.841121495,10,4.4,0,0,2,3,0,0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Not going to news conferences, I hear from many sources that @Palo Alto is home to some of the best engineering firms in America. I'm sure they will appreciate @NASA's committed support.",78303839,8.841121495,32,4.84375,0,5,7,3,0,0.9186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congratulations @Inspiration4x!,78303839,8.841121495,2,15,0,2,1,0,0,0.636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Really, just a small selection of Bitcoin based products &amp; services my way. If you want that, please do so. I do not wish to monopolize the media.",78303839,8.841121495,28,4.392857143,0,7,4,6,1,0.1705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Over 325k auto-edge words|,78303839,8.841121495,4,5.75,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Almost done reviewing Dragon code with Panasonic. Looks good so far. Target launch date is May 19, right after Soyuz docks.",78303839,8.841121495,21,4.904761905,0,4,5,3,1,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sounds like the rocket will deflate rapidly, like a giant steam engine is doing 2 engine thrusting. Am hopeful of high enough pressure to slow down and, yes, restart, but sure enough, there's a chance...",78303839,8.841121495,35,4.828571429,1,6,8,5,2,0.7814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Important news in a few hours …,78303839,8.841121495,7,3.571428571,0,0,2,0,0,0.2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Each pack will include: - a kit w usernames &amp; numbers - a kit w cats - a kit w dogs,78303839,8.841121495,21,3.19047619,0,6,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Each pack will come with a mini-library of our code (use at your own risk),78303839,8.841121495,15,4,0,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How to use: press F7,78303839,8.841121495,5,3.2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How to use aux input from driver list (you can't disable it),78303839,8.841121495,12,4.083333333,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How to wirelessly play Minecraft to your Tesla (will cost less than $1000),78303839,8.841121495,13,4.769230769,0,3,0,2,1,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla AI Day 🇺🇿🇿🇿🇿🇿🇿🇿,78303839,8.841121495,4,4.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Regression in some left turns at LA freeway were so bad, I thought I was floating in a pool of water. Broke glass &amp; metal frame everywhere.",78303839,8.841121495,27,4.333333333,0,5,7,2,1,-0.7501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Three engine Grasshopper test flights soon to rendezvous with Earth, then land on our own moon",78303839,8.841121495,16,4.9375,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
☾,78303839,8.841121495,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
🔭𖨆♡,78303839,8.841121495,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Please trash me on Wikipedia. I’m begging you.,78303839,8.841121495,8,4.875,0,2,0,2,0,0.3182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hold down voice button &amp; say, ""Play Amish Paradise by Weird Al Yankovic"". Model S can play almost any song via Internet.",78303839,8.841121495,22,4.681818182,0,5,3,4,0,0.8074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Even some of the brightest lights in the world don’t see eye to eye on our solar roof,78303839,8.841121495,18,3.777777778,0,0,5,1,0,0.6124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stockholm: It can’t be denied that it is a masterpiece,78303839,8.841121495,10,4.5,0,1,2,1,0,0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dojo 4 Gas 360 tank below deck &amp; reel center,78303839,8.841121495,10,3.9,2,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"If we make life multiplanetary, there may come a day when some plants &amp; animals die out on Earth, but are still alive on Mars",78303839,8.841121495,25,4.2,0,4,5,3,0,0.2382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stage 8 for Space Station is now:,78303839,8.841121495,7,3.857142857,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat/Sun/Moon/Earth/Mars,78303839,8.841121495,1,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5pm PDT to 9pm EST Friday,78303839,8.841121495,6,3.333333333,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat/Sun/Moon/Earth/Hyperloop completed!,78303839,8.841121495,2,19,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"At some point, Starship launches Deep Space Climate, a mission to Jupiter's ocean. We swear by you. You rock. We swear by heavens.",78303839,8.841121495,23,4.695652174,0,6,6,3,0,0.3182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model Y production for Model 3 is actually about to go through major revamp &amp (refresh every few months),78303839,8.841121495,19,4.684210526,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mostly about trains,78303839,8.841121495,3,5.666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobra Kai is a deep cut,78303839,8.841121495,6,3,0,0,1,0,0,-0.2732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple patents for music streaming delivered to your door within 24 hours,78303839,8.841121495,12,5.083333333,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This will be under /r/spacex,78303839,8.841121495,5,4.8,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Model S at Nürburgring has now been confirmed as F9 by @BFR_spec. Car will be 'fine tuned' until it’s fully operational.,78303839,8.841121495,21,4.761904762,0,4,2,3,0,0.2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Have recently come to appreciate the awesome, absurdist humor of Waiting for Godot. We so often wait, without knowing why, when or where.",78303839,8.841121495,23,5,0,5,1,5,1,0.836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 mins to Boring Co poll,78303839,8.841121495,6,3.166666667,1,0,2,0,0,-0.3182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flight planned for 9:15 am California time (~8 hours outside US),78303839,8.841121495,11,4.909090909,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Would also like to congratulate @SpaceX on two solid rocket launches this year. Both success stories!,78303839,8.841121495,16,5.375,0,3,5,2,0,0.8832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted on ignition timing due to slow ground side valve. Adjusting ignition sequence by 0.6 secs for next attempt.,78303839,8.841121495,19,5.105263158,0,2,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stage Zero 🚘,78303839,8.841121495,3,3.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anxiety is a powerful mind-killer,78303839,8.841121495,5,5.8,0,0,3,0,0,0.2732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special thanks to Tesla trucking &amp; rail partners for figuratively &amp; literally going the extra mile,78303839,8.841121495,16,5.6875,0,4,5,1,1,0.6808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
That’s a direct quote from Warren Buffett,78303839,8.841121495,7,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Going to create a vehicle that people can feel entirely themselves (or others) using their phone or touch interface,78303839,8.841121495,19,5.105263158,0,2,6,4,0,0.2732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Auto steer limited to 45 mph on highways for now, but possible expanded limited to 200 by end of year. Production at one gigawatt per hour.",78303839,8.841121495,26,4.384615385,2,3,9,2,0,-0.4215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
More details on Model 3 unveil in coming weeks. That's it for now.,78303839,8.841121495,13,4.153846154,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putting together Under the Roof,78303839,8.841121495,5,5.4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I think next gen Altaf was just crushed under a Saturn V,78303839,8.841121495,12,3.75,0,0,1,2,1,-0.4215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Auto steer limited to 45 mph on highways for now, but possible serious when fully implemented with radar.",78303839,8.841121495,18,4.888888889,1,2,5,2,0,-0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Runs 5 &amp; 10 mph in under a sec. Takes 0.8 sec for a stop sign &amp; a half-step.,78303839,8.841121495,19,3.473684211,2,6,5,1,0,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Am deleting all B2B emails &amp; IMTs except those related to @NASA,78303839,8.841121495,12,4.666666667,0,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Still as true today as it was 6 years ago,78303839,8.841121495,10,3.2,1,0,2,0,0,0.4215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Would also like to correct expectations that Tesla/SolarCity will need to raise equity or corp debt in Q4. Fallout 4 hull breach and subsequent high speed fire killed most (if not all) of the original crew. Seems like a good set of parameters for a washout. All looks good now that the hull breach has been solved.,78303839,8.841121495,57,4.526315789,1,6,14,8,2,0.5859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raptor engine mounted on Starhopper. Aiming for hover test Tues.,78303839,8.841121495,10,5.5,0,2,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeroth Law,78303839,8.841121495,2,4.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"If u saw @TheSimpsons and wonder why @SpaceX doesn't use an electric rocket to reach orbit, it is cuz that is impossible",78303839,8.841121495,22,4.5,0,3,3,4,1,0.0258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Because a Tesla produces no emissions &amp; filters most toxins, pollen, spores &amp; viruses, it actually cleans up surrounding air as it travels",78303839,8.841121495,23,5.391304348,0,7,6,5,0,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Take care, baby!",78303839,8.841121495,3,4.666666667,0,2,2,1,0,0.5411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Welcome @TeslaMotors engineering talent to ♥️ ♥️,78303839,8.841121495,7,6,0,1,5,0,0,0.7003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Because it’s electric,78303839,8.841121495,3,6.333333333,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Btw, we are actually working on a charger that automatically moves out from the wall &amp; connects like a solid metal snake. Big congrats to Wladys. Secure....",78303839,8.841121495,27,4.962962963,0,5,5,3,3,0.7579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairing caught fire in Melbourne parking lot. Unfortunate that it took so long for us to clear the parking lot.,78303839,8.841121495,20,4.6,0,2,5,4,1,-0.4215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Over 550,000 oil &amp; gas rig logs are public records -- hence the acronym. We don't censor anything, but you can :)",78303839,8.841121495,22,4.363636364,0,6,7,1,0,0.6694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla Grasshopper rocket booster countdown successfully shot down by @SpaceX RCS @SpaceX will enable reentry to reentry vehicles for the return to Earth engines,78303839,8.841121495,24,5.708333333,0,2,7,2,1,0.4939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Great work by Tesla, from great designers to great entrepreneurs to hardcore supporters! Tesla Valley",78303839,8.841121495,15,5.8,0,2,4,0,0,0.9476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ability to stream YouTube &amp; Netflix when car is stopped coming to your Tesla soon! Has a dedicated streamer app for iPhone &amp; for Android &amp; tvOS. Great for transporting people &amp; kids. Will include directions to parking lots &amp; road markings as well.,78303839,8.841121495,44,5.090909091,0,14,11,6,1,0.8718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turns out the accel was slightly over-the-counter (a side effect of capsicum spray only being applied to the tip).,78303839,8.841121495,19,5.052631579,0,3,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Doge!,78303839,8.841121495,2,4.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Biggest risk to Earth from power outages being that massive amounts of carbon dioxide, methane &amp; nitrogen (also known as flying saucer propellant) get trapped in the ground and react positively with oxygen to form what are called ""impact satellites"". NN(not that actually *any) - these are satellites that can scan for impacts &amp; make orbit/orbital reentry efforts.",78303839,8.841121495,58,5.431034483,0,13,19,8,1,-0.2732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Our 2 button will enable instant access to Tesla Motors Tank in case of emergency,78303839,8.841121495,15,4.466666667,1,0,4,1,0,-0.3818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I think May 8th is when things really get crazy.,78303839,8.841121495,10,3.9,0,1,2,2,0,-0.3976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fred Astaire &amp; Ginger Rogers👌,78303839,8.841121495,5,5.8,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Playing Amish Paradise on my iPhone. Hoping it helps with darkness pitting me against the black sky. Supportive.,78303839,8.841121495,18,5.277777778,0,3,2,4,0,0.891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Post should go live on Tesla website around 5pm*,78303839,8.841121495,9,4.444444444,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hopefully, it is safe before then!",78303839,8.841121495,6,4.833333333,0,2,0,0,0,0.7088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Promising early results from the Ludricrous Easter egg!,78303839,8.841121495,8,6,0,1,2,1,1,0.4574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Should mention that the battery cells we've used in past cars are 99% purer than the one pack you get for free shipping. Also, size &amp; letterality affect a lot.",78303839,8.841121495,30,4.466666667,0,6,10,4,1,0.5106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starship landing resume … ?,78303839,8.841121495,5,4.6,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Or at least the closest thing to magic that exists in the real world,78303839,8.841121495,14,3.928571429,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As mentioned earlier this year, the money we raise will go towards more effective social engineering.",78303839,8.841121495,16,5.375,0,2,3,3,0,0.5256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Listening to House Intelligence Chairman Devin Adams tell it like it is,78303839,8.841121495,12,5,0,0,0,2,1,0.6808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Thanksgiving!!,78303839,8.841121495,2,9.5,0,2,0,0,0,0.6467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What matters is choosing the right camera for you. That is the ultimate in freedom.,78303839,8.841121495,15,4.6,0,2,2,2,0,0.6486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Choose from stunning, colorful &amp; interactive cameras that bring you the message of Tesla.",78303839,8.841121495,14,5.714285714,0,4,2,2,0,0.3818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Choose from stunning, vintage &amp; stunning phones that bring you the message of LG, HTC &amp; other great companies.",78303839,8.841121495,19,5.263157895,0,7,4,2,2,0.8519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Choose from stunning, great looking phones that bring about the future.",78303839,8.841121495,11,5.545454545,0,2,2,3,0,0.7717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
“What are your thoughts about the future?,78303839,8.841121495,7,5,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 meter or roughly 30 ft diameter,78303839,8.841121495,7,3.857142857,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
